applicant_id,matched_id,confidence,match_type,name_score,address_score,dob_score,tier,is_true_dup
APP004668,APP004070,59.05,FUZZY,78.79,52.17,20.0,AUTO_APPROVE,False
APP004669,APP002688,52.14,FUZZY,77.42,44.78,0.0,AUTO_APPROVE,False
APP004670,APP006488,93.65,FUZZY,97.3,100.0,75.0,AUTO_REJECT,True
APP004671,APP006645,100.0,EXACT_PAN,97.14,100.0,100.0,AUTO_REJECT,True
APP004672,APP003087,51.72,FUZZY,52.63,34.67,75.0,AUTO_APPROVE,False
APP004673,APP006727,64.4,FUZZY,70.0,48.0,75.0,AUTO_APPROVE,False
APP004674,APP007538,66.98,FUZZY,83.33,34.38,75.0,AUTO_APPROVE,False
APP004675,APP000449,98.0,FUZZY,100.0,100.0,90.0,AUTO_REJECT,True
APP004676,APP007088,59.43,FUZZY,100.0,31.43,0.0,AUTO_APPROVE,False
APP004677,APP004517,94.67,FUZZY,93.33,100.0,90.0,AUTO_REJECT,True
APP004678,APP009428,65.59,FUZZY,78.79,73.97,20.0,AUTO_APPROVE,False
APP004679,APP007127,59.7,FUZZY,62.5,44.83,75.0,AUTO_APPROVE,False
APP004680,APP002120,69.37,FUZZY,83.87,41.46,75.0,AUTO_APPROVE,False
APP004681,APP005579,56.44,FUZZY,70.59,57.14,20.0,AUTO_APPROVE,False
APP004682,APP006356,62.38,FUZZY,100.0,41.27,0.0,AUTO_APPROVE,False
APP004683,APP009560,64.38,FUZZY,62.5,43.75,100.0,AUTO_APPROVE,False
APP004684,APP009942,67.6,FUZZY,100.0,58.67,0.0,AUTO_APPROVE,False
APP004685,APP007984,95.0,FUZZY,100.0,100.0,75.0,AUTO_REJECT,True
APP004686,APP002555,69.31,FUZZY,71.43,61.97,75.0,AUTO_APPROVE,False
APP004687,APP004300,54.76,FUZZY,76.19,55.56,0.0,AUTO_APPROVE,False
APP004688,APP009572,62.57,FUZZY,69.57,42.62,75.0,AUTO_APPROVE,False
APP004689,APP001631,63.14,FUZZY,62.86,55.7,75.0,AUTO_APPROVE,False
APP004690,APP007534,66.71,FUZZY,57.89,75.86,75.0,AUTO_APPROVE,False
APP004691,APP003712,67.88,FUZZY,66.67,48.48,100.0,AUTO_APPROVE,False
APP004692,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP004693,APP003130,63.54,FUZZY,68.75,47.22,75.0,AUTO_APPROVE,False
APP004694,APP005532,97.0,EXACT_PHONE,100.0,100.0,90.0,AUTO_REJECT,True
APP004695,APP002475,53.24,FUZZY,52.17,77.19,20.0,AUTO_APPROVE,False
APP004696,APP001962,59.27,FUZZY,54.05,40.82,100.0,AUTO_APPROVE,False
APP004697,APP005303,76.5,FUZZY,100.0,75.0,20.0,AUTO_APPROVE,False
APP004698,APP005411,62.24,FUZZY,68.29,43.64,75.0,AUTO_APPROVE,False
APP004699,APP006372,67.92,FUZZY,78.57,45.45,75.0,AUTO_APPROVE,False
APP004700,APP008737,54.14,FUZZY,77.42,38.1,20.0,AUTO_APPROVE,False
APP004701,APP002056,59.68,FUZZY,55.56,56.34,75.0,AUTO_APPROVE,False
APP004702,APP009878,68.69,FUZZY,100.0,62.3,0.0,AUTO_APPROVE,False
APP004703,APP004594,66.43,FUZZY,80.0,38.1,75.0,AUTO_APPROVE,False
APP004704,APP009662,58.25,FUZZY,62.5,40.0,75.0,AUTO_APPROVE,False
APP004705,APP009617,100.0,EXACT_PAN,94.74,100.0,90.0,AUTO_REJECT,True
APP004706,APP000898,61.0,FUZZY,100.0,36.67,0.0,AUTO_APPROVE,False
APP004707,APP006485,62.7,FUZZY,78.57,64.71,20.0,AUTO_APPROVE,False
APP004708,APP004847,65.65,FUZZY,100.0,52.17,0.0,AUTO_APPROVE,False
APP004709,APP003759,69.59,FUZZY,92.31,64.79,20.0,AUTO_APPROVE,False
APP004710,APP001661,69.23,FUZZY,100.0,64.1,0.0,AUTO_APPROVE,False
APP004711,APP004685,60.0,FUZZY,50.0,50.0,100.0,AUTO_APPROVE,False
APP004712,APP000352,58.37,FUZZY,75.86,54.79,20.0,AUTO_APPROVE,False
APP004713,APP007475,63.42,FUZZY,100.0,44.74,0.0,AUTO_APPROVE,False
APP004714,APP000921,68.98,FUZZY,64.52,72.41,75.0,AUTO_APPROVE,False
APP004715,APP003797,67.75,FUZZY,76.47,48.39,75.0,AUTO_APPROVE,False
APP004716,APP002537,63.19,FUZZY,83.87,57.5,20.0,AUTO_APPROVE,False
APP004717,APP005052,57.48,FUZZY,82.05,54.84,0.0,AUTO_APPROVE,False
APP004718,APP002605,61.74,FUZZY,76.47,65.0,20.0,AUTO_APPROVE,False
APP004719,APP005437,60.48,FUZZY,100.0,34.92,0.0,AUTO_APPROVE,False
APP004720,APP001887,70.0,FUZZY,100.0,66.67,0.0,AUTO_APPROVE,False
APP004721,APP005093,68.24,FUZZY,80.0,44.12,75.0,AUTO_APPROVE,False
APP004722,APP007775,58.73,FUZZY,100.0,29.09,0.0,AUTO_APPROVE,False
APP004723,APP000460,58.91,FUZZY,51.43,44.0,100.0,AUTO_APPROVE,False
APP004724,APP000265,52.89,FUZZY,58.82,64.94,20.0,AUTO_APPROVE,False
APP004725,APP005913,57.91,FUZZY,74.29,55.88,20.0,AUTO_APPROVE,False
APP004726,APP007718,69.0,FUZZY,100.0,50.0,20.0,AUTO_APPROVE,False
APP004727,APP003066,87.5,FUZZY,100.0,58.33,100.0,FLAG_FOR_REVIEW,True
APP004728,APP003945,63.52,FUZZY,100.0,45.07,0.0,AUTO_APPROVE,False
APP004729,APP008137,65.64,FUZZY,100.0,38.81,20.0,AUTO_APPROVE,False
APP004730,APP001370,72.42,FUZZY,84.85,50.0,75.0,AUTO_APPROVE,False
APP004731,APP004605,60.65,FUZZY,100.0,35.48,0.0,AUTO_APPROVE,False
APP004732,APP001920,60.6,FUZZY,78.57,71.05,0.0,AUTO_APPROVE,False
APP004733,APP004411,67.17,FUZZY,80.0,40.58,75.0,AUTO_APPROVE,False
APP004734,APP003953,60.83,FUZZY,100.0,36.11,0.0,AUTO_APPROVE,False
APP004735,APP006845,67.84,FUZZY,100.0,59.46,0.0,AUTO_APPROVE,False
APP004736,APP003164,72.11,FUZZY,100.0,73.68,0.0,AUTO_APPROVE,False
APP004737,APP006943,60.22,FUZZY,80.0,54.05,20.0,AUTO_APPROVE,False
APP004738,APP000278,63.12,FUZZY,100.0,43.75,0.0,AUTO_APPROVE,False
APP004739,APP000508,100.0,EXACT_PAN,90.91,100.0,75.0,AUTO_REJECT,True
APP004740,APP007414,68.33,FUZZY,100.0,61.11,0.0,AUTO_APPROVE,False
APP004741,APP003983,64.24,FUZZY,100.0,47.46,0.0,AUTO_APPROVE,False
APP004742,APP008095,59.15,FUZZY,86.67,39.39,20.0,AUTO_APPROVE,False
APP004743,APP003638,66.45,FUZZY,100.0,54.84,0.0,AUTO_APPROVE,False
APP004744,APP006913,63.71,FUZZY,100.0,45.71,0.0,AUTO_APPROVE,False
APP004745,APP004522,58.65,FUZZY,84.85,40.74,20.0,AUTO_APPROVE,False
APP004746,APP007690,96.11,FUZZY,92.22,100.0,100.0,AUTO_REJECT,True
APP004747,APP003445,61.3,FUZZY,100.0,37.68,0.0,AUTO_APPROVE,False
APP004748,APP008302,65.0,FUZZY,100.0,50.0,0.0,AUTO_APPROVE,False
APP004749,APP008688,64.84,FUZZY,82.76,64.86,20.0,AUTO_APPROVE,False
APP004750,APP009779,96.82,FUZZY,93.64,100.0,100.0,AUTO_REJECT,True
APP004751,APP006005,60.04,FUZZY,66.67,75.68,20.0,AUTO_APPROVE,False
APP004752,APP004575,68.3,FUZZY,52.38,73.68,100.0,AUTO_APPROVE,False
APP004753,APP009741,60.54,FUZZY,62.5,47.62,75.0,AUTO_APPROVE,False
APP004754,APP008955,64.17,FUZZY,88.24,53.52,20.0,AUTO_APPROVE,False
APP004755,APP001862,71.5,FUZZY,75.0,100.0,20.0,AUTO_APPROVE,False
APP004756,APP004235,65.45,FUZZY,90.91,53.33,20.0,AUTO_APPROVE,False
APP004757,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP004758,APP002049,55.18,FUZZY,82.35,33.33,20.0,AUTO_APPROVE,False
APP004759,APP007154,57.62,FUZZY,65.0,83.72,0.0,AUTO_APPROVE,False
APP004760,APP009122,64.35,FUZZY,62.5,60.32,75.0,AUTO_APPROVE,False
APP004761,APP000400,54.0,FUZZY,80.0,33.33,20.0,AUTO_APPROVE,False
APP004762,APP005368,68.29,FUZZY,70.59,43.33,100.0,AUTO_APPROVE,False
APP004763,APP008668,70.48,FUZZY,81.48,49.12,75.0,AUTO_APPROVE,False
APP004764,APP007640,96.88,FUZZY,93.75,100.0,100.0,AUTO_REJECT,True
APP004765,APP008002,59.23,FUZZY,66.67,72.97,20.0,AUTO_APPROVE,False
APP004766,APP005601,75.05,FUZZY,72.73,78.95,75.0,AUTO_APPROVE,False
APP004767,APP006583,95.22,FUZZY,94.44,100.0,90.0,AUTO_REJECT,True
APP004768,APP002606,66.54,FUZZY,97.14,46.58,20.0,AUTO_APPROVE,False
APP004769,APP008098,66.67,FUZZY,73.33,100.0,0.0,AUTO_APPROVE,False
APP004770,APP007787,64.12,FUZZY,100.0,47.06,0.0,AUTO_APPROVE,False
APP004771,APP000932,67.92,FUZZY,64.86,68.29,75.0,AUTO_APPROVE,False
APP004772,APP008235,68.0,FUZZY,100.0,60.0,0.0,AUTO_APPROVE,False
APP004773,APP003024,68.24,FUZZY,83.72,37.93,75.0,AUTO_APPROVE,False
APP004774,APP007126,65.29,FUZZY,70.59,50.0,75.0,AUTO_APPROVE,False
APP004775,APP007227,65.5,FUZZY,91.43,52.63,20.0,AUTO_APPROVE,False
APP004776,APP004830,55.82,FUZZY,60.0,72.73,20.0,AUTO_APPROVE,False
APP004777,APP000437,61.69,FUZZY,81.48,69.84,0.0,AUTO_APPROVE,False
APP004778,APP001057,58.04,FUZZY,62.86,38.71,75.0,AUTO_APPROVE,False
APP004779,APP004229,59.0,FUZZY,83.33,44.44,20.0,AUTO_APPROVE,False
APP004780,APP000328,53.47,FUZZY,56.41,70.89,20.0,AUTO_APPROVE,False
APP004781,APP009440,100.0,EXACT_PAN,92.31,100.0,100.0,AUTO_REJECT,True
APP004782,APP006626,64.2,FUZZY,83.87,60.87,20.0,AUTO_APPROVE,False
APP004783,APP004430,61.15,FUZZY,72.0,33.85,75.0,AUTO_APPROVE,False
APP004784,APP007359,63.15,FUZZY,100.0,43.84,0.0,AUTO_APPROVE,False
APP004785,APP005140,64.62,FUZZY,69.23,100.0,0.0,AUTO_APPROVE,False
APP004786,APP005259,80.0,FUZZY,100.0,100.0,0.0,FLAG_FOR_REVIEW,False
APP004787,APP008409,68.52,FUZZY,70.59,60.76,75.0,AUTO_APPROVE,False
APP004788,APP005615,66.72,FUZZY,82.35,35.14,75.0,AUTO_APPROVE,False
APP004789,APP002214,62.69,FUZZY,69.23,43.59,75.0,AUTO_APPROVE,False
APP004790,APP007998,58.87,FUZZY,66.67,71.79,20.0,AUTO_APPROVE,False
APP004791,APP008029,55.36,FUZZY,54.55,43.64,75.0,AUTO_APPROVE,False
APP004792,APP006077,63.33,FUZZY,66.67,50.0,75.0,AUTO_APPROVE,False
APP004793,APP001842,64.11,FUZZY,81.25,64.94,20.0,AUTO_APPROVE,False
APP004794,APP000481,59.34,FUZZY,75.0,59.46,20.0,AUTO_APPROVE,False
APP004795,APP003040,60.81,FUZZY,66.67,78.26,20.0,AUTO_APPROVE,False
APP004796,APP009152,65.48,FUZZY,66.67,57.14,75.0,AUTO_APPROVE,False
APP004797,APP008014,65.08,FUZZY,80.0,70.27,20.0,AUTO_APPROVE,False
APP004798,APP004620,62.14,FUZZY,64.29,100.0,0.0,AUTO_APPROVE,False
APP004799,APP006613,98.57,FUZZY,97.14,100.0,100.0,AUTO_REJECT,True
APP004800,APP009062,64.17,FUZZY,100.0,47.22,0.0,AUTO_APPROVE,False
APP004801,APP001298,52.82,FUZZY,64.71,54.9,20.0,AUTO_APPROVE,False
APP004802,APP004901,70.6,FUZZY,76.92,57.14,75.0,AUTO_APPROVE,False
APP004803,APP005580,63.42,FUZZY,61.54,58.82,75.0,AUTO_APPROVE,False
APP004804,APP003400,64.21,FUZZY,100.0,47.37,0.0,AUTO_APPROVE,False
APP004805,APP003478,61.43,FUZZY,100.0,38.1,0.0,AUTO_APPROVE,False
APP004806,APP002999,65.83,FUZZY,100.0,52.78,0.0,AUTO_APPROVE,False
APP004807,APP009009,58.35,FUZZY,57.14,49.28,75.0,AUTO_APPROVE,False
APP004808,APP001043,91.88,FUZZY,93.75,100.0,75.0,FLAG_FOR_REVIEW,True
APP004809,APP006541,67.58,FUZZY,73.68,52.46,75.0,AUTO_APPROVE,False
APP004810,APP009539,56.3,FUZZY,55.56,45.07,75.0,AUTO_APPROVE,False
APP004811,APP009056,64.74,FUZZY,100.0,49.12,0.0,AUTO_APPROVE,False
APP004812,APP000996,63.44,FUZZY,81.48,62.34,20.0,AUTO_APPROVE,False
APP004813,APP009061,63.6,FUZZY,100.0,45.33,0.0,AUTO_APPROVE,False
APP004814,APP001161,62.89,FUZZY,77.78,66.67,20.0,AUTO_APPROVE,False
APP004815,APP003722,68.1,FUZZY,100.0,60.32,0.0,AUTO_APPROVE,False
APP004816,APP003158,63.79,FUZZY,47.06,67.53,100.0,AUTO_APPROVE,False
APP004817,APP005961,64.31,FUZZY,78.26,70.59,20.0,AUTO_APPROVE,False
APP004818,APP004004,95.0,FUZZY,100.0,100.0,75.0,AUTO_REJECT,True
APP004819,APP007931,71.86,FUZZY,83.72,50.0,75.0,AUTO_APPROVE,False
APP004820,APP000868,60.29,FUZZY,70.59,33.33,75.0,AUTO_APPROVE,False
APP004821,APP005751,82.75,FUZZY,87.18,80.52,75.0,FLAG_FOR_REVIEW,False
APP004822,APP008580,61.83,FUZZY,100.0,39.44,0.0,AUTO_APPROVE,False
APP004823,APP002904,73.39,FUZZY,100.0,77.97,0.0,AUTO_APPROVE,False
APP004824,APP008164,59.26,FUZZY,64.52,76.67,20.0,AUTO_APPROVE,False
APP004825,APP000703,53.03,FUZZY,58.06,66.67,20.0,AUTO_APPROVE,False
APP004826,APP005143,59.82,FUZZY,100.0,32.73,0.0,AUTO_APPROVE,False
APP004827,APP005658,64.78,FUZZY,100.0,49.28,0.0,AUTO_APPROVE,False
APP004828,APP008948,64.98,FUZZY,54.55,75.68,75.0,AUTO_APPROVE,False
APP004829,APP007468,59.21,FUZZY,80.0,50.7,20.0,AUTO_APPROVE,False
APP004830,APP009361,100.0,EXACT_PAN,93.33,100.0,100.0,AUTO_REJECT,True
APP004831,APP005441,93.78,FUZZY,97.56,100.0,75.0,AUTO_REJECT,True
APP004832,APP003592,56.47,FUZZY,72.22,54.55,20.0,AUTO_APPROVE,False
APP004833,APP009418,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP004834,APP001652,63.33,FUZZY,66.67,100.0,0.0,AUTO_APPROVE,False
APP004835,APP000333,58.66,FUZZY,59.26,46.75,75.0,AUTO_APPROVE,False
APP004836,APP000142,64.04,FUZZY,100.0,46.81,0.0,AUTO_APPROVE,False
APP004837,APP004438,97.0,EXACT_PHONE,97.3,100.0,100.0,AUTO_REJECT,True
APP004838,APP004998,55.78,FUZZY,36.36,58.67,100.0,AUTO_APPROVE,False
APP004839,APP003708,68.94,FUZZY,83.87,40.0,75.0,AUTO_APPROVE,False
APP004840,APP002026,57.95,FUZZY,46.67,48.72,100.0,AUTO_APPROVE,False
APP004841,APP004065,62.41,FUZZY,69.57,42.11,75.0,AUTO_APPROVE,False
APP004842,APP001031,62.61,FUZZY,75.86,32.26,75.0,AUTO_APPROVE,False
APP004843,APP002922,61.4,FUZZY,36.84,76.6,100.0,AUTO_APPROVE,False
APP004844,APP005444,64.75,FUZZY,100.0,49.18,0.0,AUTO_APPROVE,False
APP004845,APP006522,60.93,FUZZY,82.76,51.85,20.0,AUTO_APPROVE,False
APP004846,APP006911,63.33,FUZZY,66.67,100.0,0.0,AUTO_APPROVE,False
APP004847,APP004708,65.65,FUZZY,100.0,52.17,0.0,AUTO_APPROVE,False
APP004848,APP009942,61.53,FUZZY,82.76,53.85,20.0,AUTO_APPROVE,False
APP004849,APP000864,60.16,FUZZY,78.26,56.76,20.0,AUTO_APPROVE,False
APP004850,APP006259,71.74,FUZZY,100.0,72.46,0.0,AUTO_APPROVE,False
APP004851,APP001035,64.4,FUZZY,100.0,48.0,0.0,AUTO_APPROVE,False
APP004852,APP003204,61.08,FUZZY,100.0,36.92,0.0,AUTO_APPROVE,False
APP004853,APP000904,73.95,FUZZY,84.85,55.07,75.0,AUTO_APPROVE,False
APP004854,APP008835,63.33,FUZZY,66.67,100.0,0.0,AUTO_APPROVE,False
APP004855,APP007321,65.47,FUZZY,100.0,38.24,20.0,AUTO_APPROVE,False
APP004856,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP004857,APP003002,74.07,FUZZY,84.62,55.88,75.0,AUTO_APPROVE,False
APP004858,APP000492,50.73,FUZZY,68.97,40.82,20.0,AUTO_APPROVE,False
APP004859,APP005200,64.75,FUZZY,100.0,49.18,0.0,AUTO_APPROVE,False
APP004860,APP008857,70.4,FUZZY,71.79,65.0,75.0,AUTO_APPROVE,False
APP004861,APP009018,62.82,FUZZY,66.67,48.28,75.0,AUTO_APPROVE,False
APP004862,APP007785,66.29,FUZZY,100.0,54.29,0.0,AUTO_APPROVE,False
APP004863,APP001297,60.77,FUZZY,100.0,35.9,0.0,AUTO_APPROVE,False
APP004864,APP003171,58.98,FUZZY,68.57,68.97,20.0,AUTO_APPROVE,False
APP004865,APP005082,78.92,FUZZY,100.0,29.73,100.0,AUTO_APPROVE,True
APP004866,APP002082,94.17,FUZZY,88.33,100.0,100.0,AUTO_REJECT,True
APP004867,APP007395,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP004868,APP004871,94.17,FUZZY,88.33,100.0,100.0,AUTO_REJECT,True
APP004869,APP001635,62.86,FUZZY,83.72,70.0,0.0,AUTO_APPROVE,False
APP004870,APP003721,97.06,FUZZY,94.12,100.0,100.0,AUTO_REJECT,True
APP004871,APP004868,94.17,FUZZY,88.33,100.0,100.0,AUTO_REJECT,True
APP004872,APP009761,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP004873,APP007889,58.05,FUZZY,47.06,48.39,100.0,AUTO_APPROVE,False
APP004874,APP006092,57.47,FUZZY,78.57,47.27,20.0,AUTO_APPROVE,False
APP004875,APP006541,57.69,FUZZY,60.0,42.31,75.0,AUTO_APPROVE,False
APP004876,APP008812,66.05,FUZZY,100.0,53.49,0.0,AUTO_APPROVE,False
APP004877,APP001647,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP004878,APP007829,69.07,FUZZY,81.25,44.83,75.0,AUTO_APPROVE,False
APP004879,APP007283,57.65,FUZZY,68.29,65.0,20.0,AUTO_APPROVE,False
APP004880,APP008007,72.86,FUZZY,100.0,62.86,20.0,AUTO_APPROVE,False
APP004881,APP007974,56.47,FUZZY,66.67,27.12,75.0,AUTO_APPROVE,False
APP004882,APP000079,65.0,FUZZY,70.0,100.0,0.0,AUTO_APPROVE,False
APP004883,APP006332,57.93,FUZZY,43.75,53.52,100.0,AUTO_APPROVE,False
APP004884,APP009390,56.55,FUZZY,70.27,58.06,20.0,AUTO_APPROVE,False
APP004885,APP003231,69.2,FUZZY,100.0,64.0,0.0,AUTO_APPROVE,False
APP004886,APP009188,50.81,FUZZY,62.5,51.85,20.0,AUTO_APPROVE,False
APP004887,APP000682,65.22,FUZZY,100.0,50.75,0.0,AUTO_APPROVE,False
APP004888,APP003636,66.86,FUZZY,85.71,66.67,20.0,AUTO_APPROVE,False
APP004889,APP006047,63.33,FUZZY,69.57,45.16,75.0,AUTO_APPROVE,False
APP004890,APP001648,66.59,FUZZY,72.73,50.75,75.0,AUTO_APPROVE,False
APP004891,APP000875,100.0,EXACT_PAN,94.44,100.0,75.0,AUTO_REJECT,True
APP004892,APP002029,64.13,FUZZY,42.86,75.68,100.0,AUTO_APPROVE,False
APP004893,APP006648,67.52,FUZZY,100.0,45.07,20.0,AUTO_APPROVE,False
APP004894,APP007891,60.91,FUZZY,100.0,36.36,0.0,AUTO_APPROVE,False
APP004895,APP006610,95.06,FUZZY,94.12,100.0,90.0,AUTO_REJECT,True
APP004896,APP000815,60.65,FUZZY,90.91,37.33,20.0,AUTO_APPROVE,False
APP004897,APP001519,60.77,FUZZY,61.54,100.0,0.0,AUTO_APPROVE,False
APP004898,APP001905,63.14,FUZZY,64.52,52.94,75.0,AUTO_APPROVE,False
APP004899,APP006274,80.72,FUZZY,87.8,72.73,75.0,FLAG_FOR_REVIEW,False
APP004900,APP002950,65.25,FUZZY,100.0,50.85,0.0,AUTO_APPROVE,False
APP004901,APP004802,70.6,FUZZY,76.92,57.14,75.0,AUTO_APPROVE,False
APP004902,APP008834,67.08,FUZZY,77.78,80.65,20.0,AUTO_APPROVE,False
APP004903,APP002301,59.26,FUZZY,81.48,48.39,20.0,AUTO_APPROVE,False
APP004904,APP006072,58.57,FUZZY,57.14,100.0,0.0,AUTO_APPROVE,False
APP004905,APP008922,62.58,FUZZY,100.0,41.94,0.0,AUTO_APPROVE,False
APP004906,APP006851,64.12,FUZZY,66.67,52.63,75.0,AUTO_APPROVE,False
APP004907,APP003060,98.0,FUZZY,100.0,100.0,90.0,AUTO_REJECT,True
APP004908,APP004361,61.27,FUZZY,64.71,46.38,75.0,AUTO_APPROVE,False
APP004909,APP008352,61.25,FUZZY,62.5,100.0,0.0,AUTO_APPROVE,False
APP004910,APP006351,62.55,FUZZY,83.87,55.38,20.0,AUTO_APPROVE,False
APP004911,APP002802,73.11,FUZZY,82.35,93.1,20.0,AUTO_APPROVE,False
APP004912,APP009013,64.49,FUZZY,66.67,53.85,75.0,AUTO_APPROVE,False
APP004913,APP005677,53.86,FUZZY,66.67,55.07,20.0,AUTO_APPROVE,False
APP004914,APP002956,59.38,FUZZY,80.0,51.28,20.0,AUTO_APPROVE,False
APP004915,APP008778,67.21,FUZZY,92.68,69.57,0.0,AUTO_APPROVE,False
APP004916,APP009363,64.51,FUZZY,83.87,61.9,20.0,AUTO_APPROVE,False
APP004917,APP000898,62.54,FUZZY,62.5,54.29,75.0,AUTO_APPROVE,False
APP004918,APP006677,60.72,FUZZY,66.67,77.97,20.0,AUTO_APPROVE,False
APP004919,APP008468,97.62,FUZZY,95.24,100.0,100.0,AUTO_REJECT,True
APP004920,APP008783,100.0,EXACT_PAN,94.44,100.0,75.0,AUTO_REJECT,True
APP004921,APP005108,66.55,FUZZY,100.0,55.17,0.0,AUTO_APPROVE,False
APP004922,APP003510,69.78,FUZZY,88.24,72.22,20.0,AUTO_APPROVE,False
APP004923,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP004924,APP001627,96.88,FUZZY,93.75,100.0,100.0,AUTO_REJECT,True
APP004925,APP006585,55.79,FUZZY,58.82,37.93,75.0,AUTO_APPROVE,False
APP004926,APP006998,69.6,FUZZY,82.76,44.07,75.0,AUTO_APPROVE,False
APP004927,APP009737,62.14,FUZZY,70.59,39.47,75.0,AUTO_APPROVE,False
APP004928,APP008816,98.28,FUZZY,96.55,100.0,100.0,AUTO_REJECT,True
APP004929,APP004626,59.49,FUZZY,76.92,56.76,20.0,AUTO_APPROVE,False
APP004930,APP006669,59.71,FUZZY,51.85,45.95,100.0,AUTO_APPROVE,False
APP004931,APP002765,67.92,FUZZY,100.0,59.74,0.0,AUTO_APPROVE,False
APP004932,APP004500,61.82,FUZZY,100.0,39.39,0.0,AUTO_APPROVE,False
APP004933,APP004482,69.76,FUZZY,66.67,71.43,75.0,AUTO_APPROVE,False
APP004934,APP008585,61.51,FUZZY,100.0,38.36,0.0,AUTO_APPROVE,False
APP004935,APP009513,62.57,FUZZY,100.0,28.57,20.0,AUTO_APPROVE,False
APP004936,APP003924,64.48,FUZZY,100.0,48.28,0.0,AUTO_APPROVE,False
APP004937,APP008380,66.0,FUZZY,100.0,40.0,20.0,AUTO_APPROVE,False
APP004938,APP003671,65.19,FUZZY,100.0,50.63,0.0,AUTO_APPROVE,False
APP004939,APP001431,60.83,FUZZY,62.86,48.0,75.0,AUTO_APPROVE,False
APP004940,APP009709,60.31,FUZZY,100.0,34.38,0.0,AUTO_APPROVE,False
APP004941,APP001519,63.44,FUZZY,64.0,54.79,75.0,AUTO_APPROVE,False
APP004942,APP000482,93.84,FUZZY,97.67,100.0,75.0,AUTO_REJECT,True
APP004943,APP005783,64.37,FUZZY,100.0,47.89,0.0,AUTO_APPROVE,False
APP004944,APP001561,62.85,FUZZY,61.54,93.62,20.0,AUTO_APPROVE,False
APP004945,APP002550,67.59,FUZZY,66.67,64.2,75.0,AUTO_APPROVE,False
APP004946,APP007396,52.09,FUZZY,61.11,58.46,20.0,AUTO_APPROVE,False
APP004947,APP008127,65.9,FUZZY,85.71,63.49,20.0,AUTO_APPROVE,False
APP004948,APP001549,63.74,FUZZY,70.27,45.33,75.0,AUTO_APPROVE,False
APP004949,APP002875,70.69,FUZZY,100.0,68.97,0.0,AUTO_APPROVE,False
APP004950,APP000607,100.0,EXACT_PAN,94.12,100.0,90.0,AUTO_REJECT,True
APP004951,APP005336,58.82,FUZZY,83.33,43.84,20.0,AUTO_APPROVE,False
APP004952,APP000140,71.43,FUZZY,100.0,71.43,0.0,AUTO_APPROVE,False
APP004953,APP002206,59.01,FUZZY,78.79,52.05,20.0,AUTO_APPROVE,False
APP004954,APP003792,69.13,FUZZY,66.67,69.33,75.0,AUTO_APPROVE,False
APP004955,APP006037,69.6,FUZZY,100.0,52.0,20.0,AUTO_APPROVE,False
APP004956,APP005127,100.0,EXACT_PAN,100.0,100.0,75.0,AUTO_REJECT,True
APP004957,APP006882,62.0,FUZZY,100.0,40.0,0.0,AUTO_APPROVE,False
APP004958,APP009667,66.79,FUZZY,100.0,42.62,20.0,AUTO_APPROVE,False
APP004959,APP009906,97.0,EXACT_PHONE,100.0,100.0,75.0,AUTO_REJECT,True
APP004960,APP000329,66.25,FUZZY,69.77,54.55,75.0,AUTO_APPROVE,False
APP004961,APP009091,66.36,FUZZY,72.73,100.0,0.0,AUTO_APPROVE,False
APP004962,APP008728,57.48,FUZZY,81.25,42.86,20.0,AUTO_APPROVE,False
APP004963,APP001944,64.84,FUZZY,86.49,58.67,20.0,AUTO_APPROVE,False
APP004964,APP007008,73.45,FUZZY,100.0,78.16,0.0,AUTO_APPROVE,False
APP004965,APP001084,64.66,FUZZY,78.57,71.23,20.0,AUTO_APPROVE,False
APP004966,APP005570,57.62,FUZZY,100.0,25.4,0.0,AUTO_APPROVE,False
APP004967,APP001077,61.39,FUZZY,58.82,56.6,75.0,AUTO_APPROVE,False
APP004968,APP008435,93.65,FUZZY,97.3,100.0,75.0,AUTO_REJECT,True
APP004969,APP008599,71.9,FUZZY,61.54,87.1,75.0,AUTO_APPROVE,False
APP004970,APP005962,63.97,FUZZY,62.86,58.46,75.0,AUTO_APPROVE,False
APP004971,APP000617,67.27,FUZZY,100.0,57.58,0.0,AUTO_APPROVE,False
APP004972,APP005343,62.87,FUZZY,58.82,61.54,75.0,AUTO_APPROVE,False
APP004973,APP007611,54.93,FUZZY,36.36,55.81,100.0,AUTO_APPROVE,False
APP004974,APP001787,55.73,FUZZY,83.87,32.65,20.0,AUTO_APPROVE,False
APP004975,APP002680,70.62,FUZZY,100.0,68.75,0.0,AUTO_APPROVE,False
APP004976,APP004112,62.58,FUZZY,100.0,41.94,0.0,AUTO_APPROVE,False
